8	8	4	3.623028	-8.706389	-15.985026	-11.344548	7.811228	-10.810599	-16.103704	0.036972	-4.615527	-10.080613	0.389683	11.467694	-3.505966	-13.002885	4.098460	-10.671246	1.944200	4.417204	-9.590524	-1.321366	1.100055	0.270437	6.099233	1.363968	-10.558862	-9.624133	-2.990741
8	8	6	3.623028	-8.706389	-15.994441	-11.344548	7.811228	-10.810599	-16.163979	0.036972	-9.619482	-10.080649	5.418478	11.467694	-3.505966	-0.931422	5.863284	-0.334845	1.718487	5.197709	-3.031356	2.593853	6.945022	-1.927669	0.866478	7.857592	-1.546463	-3.723275	-7.949564
8	8	3	-11.105641	6.251040	7.929746	6.572196	-19.474673	6.836424	6.294386	8.038045	6.852115	7.301821	-5.721714	-6.035596	6.822853	-3.168219	4.258141	-6.094805	-1.590255	4.541761	7.052967	1.826787	6.636998	-2.416426	0.497535	4.756441	-5.833192	2.455533	-2.708807
8	8	1	-11.105639	6.251040	7.929070	6.572196	-19.474672	6.836424	6.294299	8.038045	6.499719	7.301821	0.389687	-6.035596	6.822853	-13.002887	4.098460	-10.671246	1.944200	4.417203	-9.590524	-1.321373	1.100054	0.270438	6.099229	1.363965	-10.558862	-9.624135	-2.990741
9	4	59	7.086630	-8.807352	-18.193612	-12.094920	11.653596	-13.424482	-17.160070	-4.361527	-6.561821	-5.860285	3.253432	10.197273	-3.586648	-18.860522	1.899915	-11.489168	7.782485	-5.035839	-12.891035	-6.094059	-0.366031	-0.003846	4.301070	-4.016027	-20.626139	-9.108371	-3.424356
9	4	39	7.086630	-8.807346	-18.073570	-12.094920	11.653596	-13.424482	-15.299525	-4.361527	-2.777938	-3.489273	-2.432695	10.197273	-3.586648	-22.244543	1.899915	-20.777455	7.782597	-5.864197	-12.928241	-12.982154	-0.366031	5.823309	9.966935	-11.798814	-20.968180	-9.117376	-3.750987
9	4	1	7.086630	-8.807346	-18.073614	-12.094920	11.653596	-13.424482	-15.299662	-4.361527	-2.778124	-3.489351	-2.233068	10.197273	-3.586648	-15.865299	1.899915	-14.409388	6.904923	1.397769	-7.271984	-8.367773	-0.366031	-0.020853	6.766368	-1.978174	-11.448312	-3.078155	1.073306
9	4	1	-8.462254	7.599018	7.261757	3.353445	-15.545458	2.821307	6.803754	7.160413	6.330721	7.456164	-2.432695	-16.950592	6.137786	-22.244543	1.899915	-20.777453	7.782597	-5.864197	-12.928216	-12.982154	-0.366031	5.823309	9.966935	-11.798814	-20.968179	-9.110645	-3.750987
10	2	31	-12.251014	4.669112	7.404100	7.275722	-11.011262	6.193413	7.860702	7.566205	6.090271	7.271171	-10.081052	-22.205979	7.045247	-13.546399	0.874364	-24.274435	6.580402	-7.012457	-19.434273	-18.689205	0.286962	6.765230	10.207631	-16.133120	-19.047262	-16.614502	-1.314383
10	2	69	5.647947	-13.473636	-18.958889	-11.366885	9.554061	-12.099362	-15.087152	-2.211140	-3.928944	-9.364674	-10.081051	9.160371	-6.020514	-13.546399	0.874364	-24.274435	6.580402	-7.012446	-19.434273	-18.689205	0.286962	6.765230	10.207631	-16.133120	-20.054647	-16.614502	-1.314383
